title,summary,text,link,published_at,source,keyword,impact_score,tag
成都交警布设23处无人机起降平台 在市区主要道路抓拍交通违法行为 - 封面新闻,成都交警布设23处无人机起降平台 在市区主要道路抓拍交通违法行为 封面新闻,成都交警布设23处无人机起降平台 在市区主要道路抓拍交通违法行为 - 封面新闻 成都交警布设23处无人机起降平台 在市区主要道路抓拍交通违法行为 封面新闻,https://news.google.com/rss/articles/CBMid0FVX3lxTE53azNtdTBEdDB6bWUtR1VHNkNNcGRjQW9YZER6Qk5FUUV0RmxjLS00aG5CamRFUXZMdU5YSDc2TTFjNzBDNUlYd254eTVLS3pmSE1qWThhblBpOEdNX09Ib1pkWHJSdnhPMWNSdVlKR0Z0QmJhcU5r?oc=5,2025-09-30 07:00:00,google_news,成都 治堵,35.0,general
中央气象台双预警齐发 这两个区域将有10级以上雷暴大风 - 中国科技网,中央气象台双预警齐发 这两个区域将有10级以上雷暴大风 中国科技网,中央气象台双预警齐发 这两个区域将有10级以上雷暴大风 - 中国科技网 中央气象台双预警齐发 这两个区域将有10级以上雷暴大风 中国科技网,https://news.google.com/rss/articles/CBMicEFVX3lxTE9hYW5KU2U3TnpKYW9kb3ZoZGZrdkYybklfQlRsWGx2Y0VCRFl3NWZ0dEhzSG9EMDluR29WUy1CdjFMeVcyWDB6Y1F2U3hFTVBMNDAzTDVnVVdEaXoyaVBjQ3VwSlNuQzFPUFVaeEh1ejA?oc=5,2025-08-15 07:00:00,google_news,四川 暴雨 交通,35.0,general
交通运输部维持强降雨二级防御响应 - 新浪新闻_手机新浪网,交通运输部维持强降雨二级防御响应 新浪新闻_手机新浪网,交通运输部维持强降雨二级防御响应 - 新浪新闻_手机新浪网 交通运输部维持强降雨二级防御响应 新浪新闻_手机新浪网,https://news.google.com/rss/articles/CBMigAJBVV95cUxNVlhZT0xBbGVoUkdBa1F0a2FQSUVjeXFQajc1TW85WFNFUWNHZjhiSzR1QkRwQlhuMFV4Q3R6LUQyeHA5M0dHNHl3VEtBTm5tVmJmOTBXajJsWk5iTlFaTjEwc3o1MVN4XzhIQmM2UUFSU2JrdzNHMjJUemZmZGtUQWg2YzEwSmZlV2tISDhUeG01RmhxY3Y4enhKVWl2b3BTQkhMQ0JYRHZtR1owdE55bUJMWFlYYUVuY1IwbGtNbHhaTG02ZGNFREx4SjgtQ2tPZmxVSkh1WHFoX0dTNDNaNmNWNlNDb3poZzEtSTlzeFM4QnZkUHJNelNBS2ZWa0F6?oc=5,2025-08-06 07:00:00,google_news,四川 暴雨 交通,35.0,weather
成都市信号控制中心建设运行实践 - 赛文交通网,成都市信号控制中心建设运行实践 赛文交通网,成都市信号控制中心建设运行实践 - 赛文交通网 成都市信号控制中心建设运行实践 赛文交通网,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1FZ1VFWXpnMGtMY2xGd0JDMGJYM1BtclZ4Y1pqYUlvQmRlVGFhd0dKZ3d4WTVYVjdXaERpdGFQNElidEJxblRyTnA2R3NVbWw0QXJWTG43UTR5VHVlbllLM2NCNA?oc=5,2025-07-01 06:22:07,google_news,成都 交通 拥堵,35.0,general
成都三环路新增四条进出通道 成致路跨三环路立交桥正式通车‌ - sichuan.scol.com.cn,成都三环路新增四条进出通道 成致路跨三环路立交桥正式通车‌ sichuan.scol.com.cn,成都三环路新增四条进出通道 成致路跨三环路立交桥正式通车‌ - sichuan.scol.com.cn 成都三环路新增四条进出通道 成致路跨三环路立交桥正式通车‌ sichuan.scol.com.cn,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9LZjQydE5IRkN3SWVjeWY3bHg1c1RKQkxKYnpVYzlsV1JOYUV2ZVdPX0hXTUtsV1Q0NDBDSHN0YkFoaS0xelJzQVdXVG52VkM4WFFEWm1Uak84VGxhb3dYSk43cw?oc=5,2025-06-26 07:00:00,google_news,成都 交通 拥堵,35.0,general
堵车可走应急车道！成都绕城高速扩大试运行范围 - 新浪财经,堵车可走应急车道！成都绕城高速扩大试运行范围 新浪财经,堵车可走应急车道！成都绕城高速扩大试运行范围 - 新浪财经 堵车可走应急车道！成都绕城高速扩大试运行范围 新浪财经,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQdi1xaVo4OEZRYjVfcTZvbVpCcnVXNGVkbWV0QnBlQWQ1eXU4MGppUkY4UFJoUkRrMmZCRnNGNTlUY0k5dUg0dW5walowbTRiZE5zVlFFdERDMlZHYy1LaUhjOUZQTWxmMHdiNDVTTlltcFNSNGIxbEpVREFzQUdDQjhaamhQSUpleFA4?oc=5,2025-06-20 07:00:00,google_news,成都 交通 拥堵,35.0,general
堵车可走应急车道！明起，成都绕城高速扩大试运行范围 - sichuan.scol.com.cn,堵车可走应急车道！明起，成都绕城高速扩大试运行范围 sichuan.scol.com.cn,堵车可走应急车道！明起，成都绕城高速扩大试运行范围 - sichuan.scol.com.cn 堵车可走应急车道！明起，成都绕城高速扩大试运行范围 sichuan.scol.com.cn,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9mS29YWEViNUdwUWpZdl9fRFFtMkY1Y0NfX2ZOeTlSSTBZWkw2Q29TVmZPNkZGbmZNTHlWT2NvWFZHSWpkX1dwLXo2S25MYlVyLWJlTjU3aU54Z0d2dHRzLW01cw?oc=5,2025-06-19 07:00:00,google_news,成都 交通 拥堵,35.0,general
堵车可走应急车道！明起，成都绕城高速扩大试运行范围 - 川观新闻,堵车可走应急车道！明起，成都绕城高速扩大试运行范围 川观新闻,堵车可走应急车道！明起，成都绕城高速扩大试运行范围 - 川观新闻 堵车可走应急车道！明起，成都绕城高速扩大试运行范围 川观新闻,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9PRWpsblJQYkZtc054c2ROYzduNG1QOGtadzhTTnJpVGlyZjg4OXRxdVpyRzZGSzlfT016cTYwTkp3OEFfT1BpaVlPRmZfZw?oc=5,2025-06-19 07:00:00,google_news,成都 交通 拥堵,35.0,general
成都堵到红得发紫！川AG大军已出动！你在路上没？ - 光明网,成都堵到红得发紫！川AG大军已出动！你在路上没？ 光明网,成都堵到红得发紫！川AG大军已出动！你在路上没？ - 光明网 成都堵到红得发紫！川AG大军已出动！你在路上没？ 光明网,https://news.google.com/rss/articles/CBMiX0FVX3lxTE54clBlWlQ3NDNhbzVqbFdwYkhNNW5iN2NFbHMyRml6SGkyUU9UelFpV2ZOWS0tblYzaUtKM0hlNmJHT1luZlZPTjcxcDVlWnByQUhTNlJrUzk4eUh4NUFN?oc=5,2025-05-30 07:00:00,google_news,成都 交通 拥堵,35.0,general
春节出行，成都最全交通攻略来了！ - sichuan.scol.com.cn,春节出行，成都最全交通攻略来了！ sichuan.scol.com.cn,春节出行，成都最全交通攻略来了！ - sichuan.scol.com.cn 春节出行，成都最全交通攻略来了！ sichuan.scol.com.cn,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBvYjY4eFdVWjBjYkpOQ2dHMzd2WURyc0tfdXlOaFMzaF9qdWkzQkRnamtWOGQ0MHpGc2RmVEtfS3hzNkdWWXFKb3hXbFh1a0w3c1NYSUNMQl9qTG15R3Z3Zy1fZw?oc=5,2025-01-27 08:00:00,google_news,成都 交通 拥堵,35.0,general
九张图 回顾2024成都拼搏奋进的万千气象 - sichuan.scol.com.cn,九张图 回顾2024成都拼搏奋进的万千气象 sichuan.scol.com.cn,九张图 回顾2024成都拼搏奋进的万千气象 - sichuan.scol.com.cn 九张图 回顾2024成都拼搏奋进的万千气象 sichuan.scol.com.cn,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9RTXRRbnhobDlGM2pHX0NwbEYzOTJiM1p4di1QWFROWHdJdFhiRUdkeGN0WTM0Y3ZjSVdMUEk1LTM1cHcxb1o2VDlPNUYtMEIyR3VDODRRYktFRC1mX3A1T0V5NA?oc=5,2024-12-31 08:00:00,google_news,成都 治堵,35.0,general
直行车道天天堵、左转道却空着？市民提建议 成都交警立即整改 - 新浪网,直行车道天天堵、左转道却空着？市民提建议 成都交警立即整改 新浪网,直行车道天天堵、左转道却空着？市民提建议 成都交警立即整改 - 新浪网 直行车道天天堵、左转道却空着？市民提建议 成都交警立即整改 新浪网,https://news.google.com/rss/articles/CBMiggFBVV95cUxOTjB6aVJkVTNwY2NmbzgwdTgtRkZiLUgxd2dmbDQ1b1dWSGJoWVBsXzk4cjR0cFBsNl8yVkRGOXN6aGdKR0Z4SnM4SE9ZWl9OV3JDd01VSlVMc0FIaWxCNU5FRnBKNWpRVElEdkpDM1hkclRZMG1ZaEhoWGR2MkdKd0ln?oc=5,2024-12-16 08:00:00,google_news,成都 治堵,35.0,general
成都第一批次63项堵点治理任务清单公布 - thepaper.cn,成都第一批次63项堵点治理任务清单公布 thepaper.cn,成都第一批次63项堵点治理任务清单公布 - thepaper.cn 成都第一批次63项堵点治理任务清单公布 thepaper.cn,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBlRFBjb2NJb2FXWHNYWHJyTU5kcUQwVEY0U1BlRGkwZHhHcUpMNjBkU2xHOHhFTHExcUtvcG16YjR4UFhmRTRoNi02SjVHaW5HRGNDTm51ZWdFTHNWQ0E?oc=5,2024-10-31 07:00:00,google_news,成都 治堵,35.0,general
2400万游客涌入，成都接待了一个“成都” - 21财经,2400万游客涌入，成都接待了一个“成都” 21财经,2400万游客涌入，成都接待了一个“成都” - 21财经 2400万游客涌入，成都接待了一个“成都” 21财经,https://news.google.com/rss/articles/CBMijwFBVV95cUxOeFVCMXJnaTBzS1hkOGE4R2wwNFM2OFZpTUdOcU5WZ3VkTUY3WWNUd3BuVldXdDdaejNMdjZsZGQ5N1N6NWxDc0V3MVN0V3RnNHJNZ0VMSjJiRUYzcGUyTDdWLXNUSkVtbzljUWRvRU5wRmRHWEllQTFEeHU0cGZUUkxIandtSENDV09va3psbw?oc=5,2024-10-11 07:00:00,google_news,成都 演唱会 交通,35.0,general
预计到2月4日前 成都市“5+1”城区的汽车出行总量都将维持高位 - sichuan.scol.com.cn,预计到2月4日前 成都市“5+1”城区的汽车出行总量都将维持高位 sichuan.scol.com.cn,预计到2月4日前 成都市“5+1”城区的汽车出行总量都将维持高位 - sichuan.scol.com.cn 预计到2月4日前 成都市“5+1”城区的汽车出行总量都将维持高位 sichuan.scol.com.cn,https://news.google.com/rss/articles/CBMiY0FVX3lxTE04bnQxNkI0V2FfUU1zWURSTTZodlNiZFdwekpZSXFOWnRqRktIRUE4RzhCNWpFSzhDVXdYMnZ6WWREVmw2NHlOUWtxb0FXSW9lNDRiVFllODVzTFRDZWpmTjhBdw?oc=5,2024-01-25 08:00:00,google_news,成都 交通 拥堵,35.0,general
